,name,year,population,gdp_percap,life_exp,region,oecd,g77,lat,long,income2017
1041,Gabon,1850,203580,393,30.6,africa,FALSE,TRUE,-1,11.75,upper_mid
1042,Gambia,1850,129198,838,28.8,africa,FALSE,TRUE,13.5,-15.5,low
1043,Georgia,1850,1413431,628,31.87,europe,FALSE,FALSE,41.99998,43.4999,lower_mid
1044,Germany,1850,33663143,2181,38.37,europe,TRUE,FALSE,51.5,10.5,high
1045,Ghana,1850,1741881,724,28,africa,FALSE,TRUE,8.1,-1.2,lower_mid
1046,Greece,1850,3048571,1814,36.6,europe,TRUE,FALSE,39,22,high
1047,Grenada,1850,32404,1092,37.3,americas,FALSE,TRUE,12.11667,-61.66667,upper_mid
1048,Guatemala,1850,852410,1097,25.81,americas,FALSE,TRUE,14.64072,-90.51327,lower_mid
1049,Guinea,1850,1283517,480,30.02,africa,FALSE,TRUE,10.83333,-10.66667,low
1050,Guinea-Bissau,1850,266586,799,32,africa,FALSE,TRUE,12,-15,low
1051,Guyana,1850,204328,1490,31.12,americas,FALSE,TRUE,5,-59,upper_mid
1052,Haiti,1850,943260,862,29,americas,FALSE,TRUE,19,-72.41667,low
1053,Honduras,1850,330619,992,33.9,americas,FALSE,TRUE,15,-86.5,lower_mid
1054,"Hong Kong, China",1850,38893,1080,34.9,asia,FALSE,FALSE,22.28552,114.15769,high
1055,Hungary,1850,5159444,1582,36,europe,TRUE,FALSE,47,20,high
1056,Iceland,1850,74711,1287,36.61,europe,TRUE,FALSE,65,-18,high
1057,India,1850,196657653,1054,25.44,asia,FALSE,TRUE,22,79,lower_mid
1058,Indonesia,1850,21979198,1043,30,asia,FALSE,TRUE,-5,120,lower_mid
1059,Iran,1850,7620641,1037,25.6,asia,FALSE,TRUE,32,53,upper_mid
1060,Iraq,1850,1364818,1099,31.2,asia,FALSE,TRUE,33,44,upper_mid
1061,Ireland,1850,5071239,1799,31.2,europe,TRUE,FALSE,53,-8,high
1062,Israel,1850,214587,886,32,asia,FALSE,FALSE,31.5,34.75,high
1063,Italy,1850,24478190,2434,29.69,europe,TRUE,FALSE,42.83333,12.83333,high
1064,Jamaica,1850,411331,915,34.2,americas,FALSE,TRUE,18.16667,-77.25,upper_mid
1065,Japan,1850,32223184,1125,36.42,asia,TRUE,FALSE,35.68536,139.75309,high
1066,Jordan,1850,245270,1106,31.7,asia,FALSE,TRUE,31,36,lower_mid
1067,Kazakhstan,1850,2689863,1417,26.2,asia,FALSE,FALSE,48,68,upper_mid
1068,Kenya,1850,2574000,998,25.5,africa,FALSE,TRUE,1,38,lower_mid
1069,Kiribati,1850,19511,576,24.9,asia,FALSE,FALSE,1.421,172.984,lower_mid
1070,North Korea,1850,4443898,550,26,asia,FALSE,TRUE,40,127,low
1071,South Korea,1850,9558873,547,25.8,asia,TRUE,FALSE,36.5,127.75,high
1072,Kuwait,1850,81280,1323,26,asia,FALSE,TRUE,29.36972,47.97833,high
1073,Kyrgyz Republic,1850,698710,663,23.94,asia,FALSE,FALSE,41.5,75,lower_mid
1074,Lao,1850,625637,931,31.9,asia,FALSE,TRUE,18,105,lower_mid
1075,Latvia,1850,779141,933,33,europe,FALSE,FALSE,57,25,high
1076,Lebanon,1850,412508,1349,29.7,asia,FALSE,TRUE,33.83333,35.83333,upper_mid
1077,Lesotho,1850,346589,404,32.8,africa,FALSE,TRUE,-29.5,28.25,lower_mid
1078,Liberia,1850,401556,866,31.1,africa,FALSE,TRUE,6.5,-9.5,low
1079,Libya,1850,625135,1521,33.1,africa,FALSE,TRUE,28,17,upper_mid
1080,Liechtenstein,1850,7087,,NA,europe,FALSE,FALSE,47.16667,9.53333,high
1081,Lithuania,1850,1027042,1579,28.9,europe,FALSE,FALSE,55.41667,24,high
1082,Luxembourg,1850,154534,2077,36.9,europe,TRUE,FALSE,49.61167,6.13,high
1083,"Macedonia, FYR",1850,510936,884,36.1,europe,FALSE,FALSE,41.66667,21.75,upper_mid
1084,Madagascar,1850,2066759,664,30.5,africa,FALSE,TRUE,-20,47,low
1085,Malawi,1850,737000,353,30.3,africa,FALSE,TRUE,-13.5,34,low
1086,Malaysia,1850,534296,1063,30.6,asia,FALSE,TRUE,2.5,112.5,upper_mid
1087,Maldives,1850,50501,842,32.65,asia,FALSE,TRUE,3.2,73,upper_mid
1088,Mali,1850,1852037,611,26.41,africa,FALSE,TRUE,18,-2,low
1089,Malta,1850,163051,1032,28.7,europe,FALSE,FALSE,35.91667,14.43333,high
1090,Marshall Islands,1850,7018,556,NA,asia,FALSE,TRUE,7.113,171.236,upper_mid
1091,Mauritania,1850,433694,611,32,africa,FALSE,TRUE,20.25,-10.5,lower_mid
1092,Mauritius,1850,201362,1090,31.13,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
1093,Mexico,1850,7754411,1293,26.9,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
1094,"Micronesia, Fed. Sts.",1850,19159,534,26.7,asia,FALSE,TRUE,6.924,158.162,lower_mid
1095,Moldova,1850,939070,733,33.15,europe,FALSE,FALSE,47.25,28.58333,lower_mid
1096,Monaco,1850,9692,2835,NA,europe,FALSE,FALSE,43.73333,7.41667,high
1097,Mongolia,1850,647979,625,31.8,asia,FALSE,TRUE,46,105,lower_mid
1098,Montenegro,1850,165172,1355,35.4,europe,FALSE,FALSE,42.75,19.25,upper_mid
1099,Morocco,1850,3299305,755,33.1,africa,FALSE,TRUE,32,-6,lower_mid
1100,Mozambique,1850,2719675,402,30.28,africa,FALSE,TRUE,-18.25,35,low
1101,Myanmar,1850,3933130,846,30.8,asia,FALSE,TRUE,21,96,lower_mid
1102,Namibia,1850,229000,848,32.4,africa,FALSE,TRUE,-22,17,upper_mid
1103,Nauru,1850,2048,642,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
1104,Nepal,1850,4353245,659,32.8,asia,FALSE,TRUE,28,84,low
1105,Netherlands,1850,3122714,4645,39.86,europe,TRUE,FALSE,52.25,5.75,high
1106,New Zealand,1850,94934,1897,34.05,asia,TRUE,FALSE,-42,174,high
1107,Nicaragua,1850,345374,1342,25.4,americas,FALSE,TRUE,13,-85,lower_mid
1108,Niger,1850,1457723,517,30.8,africa,FALSE,TRUE,18,9,low
1109,Nigeria,1850,13760390,1011,30.4,africa,FALSE,TRUE,10,8,lower_mid
1110,Norway,1850,1401619,1674,49.53,europe,TRUE,FALSE,62,10,high
1111,Oman,1850,346606,1040,32.3,asia,FALSE,TRUE,21,57,high
1112,Pakistan,1850,15069036,1023,25.8,asia,FALSE,TRUE,30,70,lower_mid
1113,Palau,1850,4507,931,NA,asia,FALSE,FALSE,7.503,134.621,high
1114,Panama,1850,133955,1191,32.9,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
1115,Papua New Guinea,1850,912100,607,31.5,asia,FALSE,TRUE,-6,147,lower_mid
1116,Paraguay,1850,329615,1219,35.5,americas,FALSE,TRUE,-23.33333,-58,upper_mid
1117,Peru,1850,2003904,1306,35.7,americas,FALSE,TRUE,-10,-75.25,upper_mid
1118,Philippines,1850,3160952,1008,30.9,asia,FALSE,TRUE,13,122,lower_mid
1119,Poland,1850,13219914,1467,35.9,europe,TRUE,FALSE,52,20,high
1120,Portugal,1850,3821571,1697,35.6,europe,TRUE,FALSE,39.6945,-8.13057,high
1121,Qatar,1850,14092,1323,30.8,asia,FALSE,TRUE,25.27932,51.52245,high
1122,Romania,1850,7994544,1232,35.7,europe,FALSE,FALSE,46,25,upper_mid
1123,Russia,1850,41023821,1778,29.57,europe,FALSE,FALSE,60,100,upper_mid
1124,Rwanda,1850,1118138,459,31.8,africa,FALSE,TRUE,-2,30,low
1125,St. Kitts and Nevis,1850,21614,1429,NA,americas,FALSE,TRUE,17.33333,-62.75,high
1126,St. Lucia,1850,24629,968,28.01,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
1127,St. Vincent and the Grenadines,1850,29971,1029,25.99,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
1128,Samoa,1850,46077,1555,25.4,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
1129,San Marino,1850,6679,1534,NA,europe,FALSE,FALSE,43.93667,12.44639,high
1130,Sao Tome and Principe,1850,28467,933,31,africa,FALSE,TRUE,1,7,lower_mid
1131,Saudi Arabia,1850,2236084,890,32.1,asia,FALSE,TRUE,25,45,high
1132,Senegal,1850,1236126,576,25.2,africa,FALSE,TRUE,14.5,-14.25,low
1133,Serbia,1850,2799079,1740,35.5,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
1134,Seychelles,1850,13891,965,37,africa,FALSE,TRUE,-4.58333,55.66667,high
1135,Sierra Leone,1850,971609,851,25.1,africa,FALSE,TRUE,8.5,-11.5,low
1136,Singapore,1850,56355,1094,34,asia,FALSE,TRUE,1.28967,103.85007,high
1137,Slovak Republic,1850,2388322,1827,36.4,europe,TRUE,FALSE,48.66667,19.5,high
1138,Slovenia,1850,612303,1805,36.6,europe,FALSE,FALSE,46.08333,15,high
1139,Solomon Islands,1850,65274,405,25.1,asia,FALSE,TRUE,-8,159,lower_mid
1140,Somalia,1850,1208406,728,29.4,africa,FALSE,TRUE,6,48,low
1141,South Africa,1850,2091873,1307,33.5,africa,FALSE,TRUE,-29,24,upper_mid
1142,Spain,1850,14846857,1636,29.5,europe,TRUE,FALSE,40,-4,high
1143,Sri Lanka,1850,2177134,927,32.6,asia,FALSE,TRUE,7.75,80.75,lower_mid
1144,Sudan,1850,4687944,601,31.4,africa,FALSE,TRUE,16,30,lower_mid
1145,Suriname,1850,101302,2009,32.9,americas,FALSE,TRUE,4,-56,upper_mid
1146,Swaziland,1850,86000,567,32.3,africa,FALSE,TRUE,-26.5,31.5,lower_mid
1147,Sweden,1850,3440593,1788,44.69,europe,TRUE,FALSE,62,15,high
1148,Switzerland,1850,2370905,3714,38,europe,TRUE,FALSE,47.00016,8.01427,high
1149,Syria,1850,1479335,1125,31.1,asia,FALSE,TRUE,35,38,lower_mid
1150,Taiwan,1850,2200492,1003,28.3,asia,FALSE,FALSE,24,121,high
1151,Tajikistan,1850,614819,664,24.24,asia,FALSE,FALSE,39,71,lower_mid
1152,Tanzania,1850,3358108,611,32.2,africa,FALSE,TRUE,-6,35,low
1153,Thailand,1850,5247574,975,30.4,asia,FALSE,TRUE,15.5,101,upper_mid
1154,Timor-Leste,1850,191539,575,28.95,asia,FALSE,TRUE,-8.83333,125.75,lower_mid
1155,Togo,1850,581106,791,31.3,africa,FALSE,TRUE,8.66667,1.08333,low
1156,Tonga,1850,18577,736,28.2,asia,FALSE,TRUE,-20,-175,upper_mid
1157,Trinidad and Tobago,1850,83021,1452,38.8,americas,FALSE,TRUE,11,-61,high
1158,Tunisia,1850,1045505,828,14,africa,FALSE,TRUE,34,9,lower_mid
1159,Turkey,1850,11074762,1435,35,europe,TRUE,FALSE,39,35,upper_mid
1160,Turkmenistan,1850,484374,1172,24,asia,FALSE,TRUE,39.75,59.66667,upper_mid
1161,Tuvalu,1850,2957,798,NA,asia,FALSE,FALSE,-8.51719,179.14478,upper_mid
1162,Uganda,1850,2322049,538,25.3,africa,FALSE,TRUE,1.25,32.5,low
1163,Ukraine,1850,14822733,948,36.6,europe,FALSE,FALSE,49,32,lower_mid
1164,United Arab Emirates,1850,40153,1203,30.7,asia,FALSE,TRUE,23.75,54.5,high
1165,United Kingdom,1850,22623571,4478,42.8,europe,TRUE,FALSE,54.75844,-2.69531,high
1166,United States,1850,24136293,3058,39.41,americas,TRUE,FALSE,39.76,-98.5,high
1167,Uruguay,1850,142515,3561,32.9,americas,FALSE,TRUE,-33,-56,high
1168,Uzbekistan,1850,2530062,552,26.93,asia,FALSE,FALSE,41.66667,63.83333,lower_mid
1169,Vanuatu,1850,31490,650,24.3,asia,FALSE,TRUE,-16,167,lower_mid
1170,Venezuela,1850,1298076,781,32.2,americas,FALSE,TRUE,8,-66,upper_mid
1171,Palestine,1850,169606,1229,32.1,asia,FALSE,TRUE,31.92157,35.20329,lower_mid
1172,Vietnam,1850,8722624,845,32,asia,FALSE,TRUE,16.16667,107.83333,lower_mid
1173,Yemen,1850,2738662,1010,23.39,asia,FALSE,TRUE,15.5,47.5,lower_mid
1174,Zambia,1850,747000,748,32.6,africa,FALSE,TRUE,-14.33333,28.5,lower_mid
1175,Zimbabwe,1850,1346417,923,33.7,africa,FALSE,TRUE,-19,29.75,low
1176,South Sudan,1850,1205835,588,26.67,africa,FALSE,TRUE,7.5,30,low
1177,Afghanistan,1860,3973968,692,27.6,asia,FALSE,TRUE,33,66,low
1178,Albania,1860,552800,733,35.4,europe,FALSE,FALSE,41,20,upper_mid
1179,Algeria,1860,3536468,1133,28.82,africa,FALSE,TRUE,28,3,upper_mid
1180,Andorra,1860,3435,1992,NA,europe,FALSE,FALSE,42.50779,1.52109,high
1181,Angola,1860,2125353,804,26.98,africa,FALSE,TRUE,-12.5,18.5,lower_mid
1182,Antigua and Barbuda,1860,36532,994,33.54,americas,FALSE,TRUE,17.05,-61.8,high
1183,Argentina,1860,1421333,2664,33.2,americas,FALSE,TRUE,-34,-64,upper_mid
1184,Armenia,1860,595928,601,34,europe,FALSE,FALSE,40.25,45,lower_mid
1185,Australia,1860,1256048,4792,34.05,asia,TRUE,FALSE,-25,135,high
1186,Austria,1860,4235926,3205,34.4,europe,TRUE,FALSE,47.33333,13.33333,high
1187,Azerbaijan,1860,1272648,971,29.17,europe,FALSE,FALSE,40.5,47.5,upper_mid
1188,Bahamas,1860,33624,1897,35.18,americas,FALSE,TRUE,25.04082,-77.37122,high
1189,Bahrain,1860,64469,1715,30.3,asia,FALSE,TRUE,26.03333,50.55,high
1190,Bangladesh,1860,23665237,880,25.5,asia,FALSE,TRUE,24,90,lower_mid
1191,Barbados,1860,149452,1199,32.12,americas,FALSE,TRUE,13.16667,-59.53333,high
1192,Belarus,1860,3404323,775,36.2,europe,FALSE,FALSE,53,28,upper_mid
1193,Belgium,1860,4753834,4238,45.12,europe,TRUE,FALSE,50.75,4.5,high
1194,Belize,1860,25755,760,26.5,americas,FALSE,TRUE,17.49952,-88.19756,upper_mid
1195,Benin,1860,941470,726,31,africa,FALSE,TRUE,9.5,2.25,low
1196,Bhutan,1860,109811,683,28.8,asia,FALSE,TRUE,27.5,90.5,lower_mid
1197,Bolivia,1860,1454099,1250,33,americas,FALSE,TRUE,-17,-65,lower_mid
1198,Bosnia and Herzegovina,1860,1210294,786,35.1,europe,FALSE,TRUE,44.25,17.83333,upper_mid
1199,Botswana,1860,121300,483,33.6,africa,FALSE,TRUE,-22,24,upper_mid
1200,Brazil,1860,8466005,1357,31.99,americas,FALSE,TRUE,-10,-55,upper_mid
1201,Brunei,1860,4866,1737,29.2,asia,FALSE,TRUE,4.5,114.66667,high
1202,Bulgaria,1860,2543199,1330,38.44,europe,FALSE,FALSE,42.66667,25.25,upper_mid
1203,Burkina Faso,1860,2229242,503,29.2,africa,FALSE,TRUE,12.5,-1.66667,low
1204,Burundi,1860,1214527,442,31.5,africa,FALSE,TRUE,-3.5,30,low
1205,Cambodia,1860,2292897,961,35,asia,FALSE,TRUE,13,105,lower_mid
1206,Cameroon,1860,2084024,762,28.75,africa,FALSE,TRUE,6,12.5,lower_mid
1207,Canada,1860,3231338,2405,41.54,americas,TRUE,FALSE,60.10867,-113.64258,high
1208,Cape Verde,1860,79725,629,33.8,africa,FALSE,TRUE,16,-24,lower_mid
1209,Central African Republic,1860,581194,516,30,africa,FALSE,TRUE,7,21,low
1210,Chad,1860,1439872,509,30.9,africa,FALSE,TRUE,15,19,low
1211,Chile,1860,1671164,1631,32,americas,TRUE,TRUE,-33.45694,-70.64827,high
1212,China,1860,381111537,1022,28.85,asia,FALSE,TRUE,35,105,upper_mid
1213,Colombia,1860,2234376,1070,32,americas,FALSE,TRUE,4,-73.25,upper_mid
1214,Comoros,1860,77377,740,32.1,africa,FALSE,TRUE,-12.23333,44.44553,low
1215,"Congo, Dem. Rep.",1860,6725314,621,31.6,africa,FALSE,TRUE,-2.5,23.5,low
1216,"Congo, Rep.",1860,422020,681,32.7,africa,FALSE,TRUE,-1,15.5,lower_mid
1217,Costa Rica,1860,115687,1215,30.21,americas,FALSE,TRUE,10,-84,upper_mid
1218,Cote d'Ivoire,1860,1427565,1033,31.16,africa,FALSE,TRUE,8,-5.5,lower_mid
1219,Croatia,1860,1747990,1794,36.1,europe,FALSE,FALSE,45.16667,15.5,upper_mid
1220,Cuba,1860,1324000,1732,36.24,americas,FALSE,TRUE,22,-79.5,upper_mid
1221,Cyprus,1860,185677,1373,38.51,europe,FALSE,FALSE,35,33,high
1222,Czech Republic,1860,6388450,2551,34.95,europe,TRUE,FALSE,49.75,15,high
1223,Denmark,1860,1694397,3027,45.11,europe,TRUE,FALSE,56,10,high
1224,Djibouti,1860,31072,909,29.9,africa,FALSE,TRUE,11.58901,43.14503,lower_mid
1225,Dominica,1860,24853,871,NA,americas,FALSE,TRUE,15.5,-61.33333,upper_mid
1226,Dominican Republic,1860,190922,831,29.9,americas,FALSE,TRUE,19,-70.66667,upper_mid
1227,Ecuador,1860,917213,685,32.9,americas,FALSE,TRUE,-1.25,-78.25,upper_mid
1228,Egypt,1860,6327838,953,33,africa,FALSE,TRUE,27,30,lower_mid
1229,El Salvador,1860,426145,1367,28.7,americas,FALSE,TRUE,13.83333,-88.91667,lower_mid
1230,Equatorial Guinea,1860,91867,385,29.8,africa,FALSE,TRUE,1.7,10.5,upper_mid
1231,Eritrea,1860,348752,591,30.2,africa,FALSE,TRUE,15,39,low
1232,Estonia,1860,482924,1243,39,europe,FALSE,FALSE,59,26,high
1233,Ethiopia,1860,5187597,531,29.7,africa,FALSE,TRUE,9,39.5,low
1234,Fiji,1860,133713,902,26.1,asia,FALSE,TRUE,-18,178,upper_mid
1235,Finland,1860,1734253,1593,38.15,europe,TRUE,FALSE,64,26,high
1236,France,1860,37461341,3084,43.33,europe,TRUE,FALSE,46,2,high
1237,Gabon,1860,221711,394,30.6,africa,FALSE,TRUE,-1,11.75,upper_mid
1238,Gambia,1860,139176,843,28.8,africa,FALSE,TRUE,13.5,-15.5,low
1239,Georgia,1860,1548450,658,31.87,europe,FALSE,FALSE,41.99998,43.4999,lower_mid
1240,Germany,1860,36397475,2508,38.37,europe,TRUE,FALSE,51.5,10.5,high
1241,Ghana,1860,1658980,730,28,africa,FALSE,TRUE,8.1,-1.2,lower_mid
1242,Greece,1860,3339979,1887,36.6,europe,TRUE,FALSE,39,22,high
1243,Grenada,1860,33576,1139,37.3,americas,FALSE,TRUE,12.11667,-61.66667,upper_mid
1244,Guatemala,1860,961848,1190,25.81,americas,FALSE,TRUE,14.64072,-90.51327,lower_mid
1245,Guinea,1860,1401319,490,30.12,africa,FALSE,TRUE,10.83333,-10.66667,low
1246,Guinea-Bissau,1860,286188,805,32,africa,FALSE,TRUE,12,-15,low
1247,Guyana,1860,218524,1594,31.12,americas,FALSE,TRUE,5,-59,upper_mid
1248,Haiti,1860,1042297,954,29,americas,FALSE,TRUE,19,-72.41667,low
1249,Honduras,1860,379439,1127,33.9,americas,FALSE,TRUE,15,-86.5,lower_mid
1250,"Hong Kong, China",1860,68983,1104,34.9,asia,FALSE,FALSE,22.28552,114.15769,high
1251,Hungary,1860,5529257,1710,36,europe,TRUE,FALSE,47,20,high
1252,Iceland,1860,79663,1435,19.76,europe,TRUE,FALSE,65,-18,high
1253,India,1860,204966302,1056,23,asia,FALSE,TRUE,22,79,lower_mid
1254,Indonesia,1860,24209375,1058,30,asia,FALSE,TRUE,-5,120,lower_mid
1255,Iran,1860,7986220,1056,25.6,asia,FALSE,TRUE,32,53,upper_mid
1256,Iraq,1860,1468222,1145,31.2,asia,FALSE,TRUE,33,44,upper_mid
1257,Ireland,1860,4174177,2564,38.56,europe,TRUE,FALSE,53,-8,high
1258,Israel,1860,229141,887,32,asia,FALSE,FALSE,31.5,34.75,high
1259,Italy,1860,26127904,2401,29.69,europe,TRUE,FALSE,42.83333,12.83333,high
1260,Jamaica,1860,447153,909,34.2,americas,FALSE,TRUE,18.16667,-77.25,upper_mid
1261,Japan,1860,33213212,1167,36.42,asia,TRUE,FALSE,35.68536,139.75309,high
1262,Jordan,1860,256712,1152,31.7,asia,FALSE,TRUE,31,36,lower_mid
1263,Kazakhstan,1860,2946007,1511,26.2,asia,FALSE,FALSE,48,68,upper_mid
1264,Kenya,1860,2585053,1030,25.5,africa,FALSE,TRUE,1,38,lower_mid
1265,Kiribati,1860,20867,581,24.9,asia,FALSE,FALSE,1.421,172.984,lower_mid
1266,North Korea,1860,4542396,544,26,asia,FALSE,TRUE,40,127,low
1267,South Korea,1860,9650608,541,25.8,asia,TRUE,FALSE,36.5,127.75,high
1268,Kuwait,1860,81081,1373,26,asia,FALSE,TRUE,29.36972,47.97833,high
1269,Kyrgyz Republic,1860,765414,724,23.94,asia,FALSE,FALSE,41.5,75,lower_mid
1270,Lao,1860,687183,954,31.9,asia,FALSE,TRUE,18,105,lower_mid
1271,Latvia,1860,852872,996,33,europe,FALSE,FALSE,57,25,high
1272,Lebanon,1860,438438,1444,29.7,asia,FALSE,TRUE,33.83333,35.83333,upper_mid
1273,Lesotho,1860,373508,407,32.8,africa,FALSE,TRUE,-29.5,28.25,lower_mid
1274,Liberia,1860,437090,890,31.1,africa,FALSE,TRUE,6.5,-9.5,low
1275,Libya,1860,666218,1719,33.1,africa,FALSE,TRUE,28,17,upper_mid
1276,Liechtenstein,1860,7571,,NA,europe,FALSE,FALSE,47.16667,9.53333,high
1277,Lithuania,1860,1126227,1684,28.9,europe,FALSE,FALSE,55.41667,24,high
1278,Luxembourg,1860,164944,2338,36.9,europe,TRUE,FALSE,49.61167,6.13,high
1279,"Macedonia, FYR",1860,558999,919,36.1,europe,FALSE,FALSE,41.66667,21.75,upper_mid
1280,Madagascar,1860,2211039,697,30.5,africa,FALSE,TRUE,-20,47,low
1281,Malawi,1860,741675,353,30.3,africa,FALSE,TRUE,-13.5,34,low
1282,Malaysia,1860,655673,1085,30.6,asia,FALSE,TRUE,2.5,112.5,upper_mid
1283,Maldives,1860,52965,842,32.65,asia,FALSE,TRUE,3.2,73,upper_mid
1284,Mali,1860,2034750,613,26.41,africa,FALSE,TRUE,18,-2,low
1285,Malta,1860,174027,1131,28.7,europe,FALSE,FALSE,35.91667,14.43333,high
1286,Marshall Islands,1860,7461,559,NA,asia,FALSE,TRUE,7.113,171.236,upper_mid
1287,Mauritania,1860,452032,642,32,africa,FALSE,TRUE,20.25,-10.5,lower_mid
1288,Mauritius,1860,279009,1144,30.96,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
1289,Mexico,1860,8432207,1265,26.9,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
1290,"Micronesia, Fed. Sts.",1860,20130,537,26.7,asia,FALSE,TRUE,6.924,158.162,lower_mid
1291,Moldova,1860,1028626,774,33.15,europe,FALSE,FALSE,47.25,28.58333,lower_mid
1292,Monaco,1860,10428,3184,NA,europe,FALSE,FALSE,43.73333,7.41667,high
1293,Mongolia,1860,657419,635,31.8,asia,FALSE,TRUE,46,105,lower_mid
1294,Montenegro,1860,180156,1409,35.4,europe,FALSE,FALSE,42.75,19.25,upper_mid
1295,Morocco,1860,3531477,768,33.1,africa,FALSE,TRUE,32,-6,lower_mid
1296,Mozambique,1860,2944165,404,30.28,africa,FALSE,TRUE,-18.25,35,low
1297,Myanmar,1860,4083210,847,30.8,asia,FALSE,TRUE,21,96,lower_mid
1298,Namibia,1860,229599,984,32.4,africa,FALSE,TRUE,-22,17,upper_mid
1299,Nauru,1860,2121,674,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
1300,Nepal,1860,4542079,660,32.8,asia,FALSE,TRUE,28,84,low
1301,Netherlands,1860,3343095,4639,36.91,europe,TRUE,FALSE,52.25,5.75,high
1302,New Zealand,1860,157114,3672,34.05,asia,TRUE,FALSE,-42,174,high
1303,Nicaragua,1860,375911,1492,25.4,americas,FALSE,TRUE,13,-85,lower_mid
1304,Niger,1860,1543423,543,30.8,africa,FALSE,TRUE,18,9,low
1305,Nigeria,1860,14374142,1058,30.4,africa,FALSE,TRUE,10,8,lower_mid
1306,Norway,1860,1580365,2032,50,europe,TRUE,FALSE,62,10,high
1307,Oman,1860,356413,1084,32.3,asia,FALSE,TRUE,21,57,high
1308,Pakistan,1860,15586758,1025,25.8,asia,FALSE,TRUE,30,70,lower_mid
1309,Palau,1860,4738,964,NA,asia,FALSE,FALSE,7.503,134.621,high
1310,Panama,1860,154637,1333,32.9,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
1311,Papua New Guinea,1860,968032,627,31.5,asia,FALSE,TRUE,-6,147,lower_mid
1312,Paraguay,1860,367617,1381,35.5,americas,FALSE,TRUE,-23.33333,-58,upper_mid
1313,Peru,1860,2294268,1341,35.7,americas,FALSE,TRUE,-10,-75.25,upper_mid
1314,Philippines,1860,3746791,1023,30.9,asia,FALSE,TRUE,13,122,lower_mid
1315,Poland,1860,14848599,1524,35.9,europe,TRUE,FALSE,52,20,high
1316,Portugal,1860,4039181,1636,35.6,europe,TRUE,FALSE,39.6945,-8.13057,high
1317,Qatar,1860,14031,1373,30.8,asia,FALSE,TRUE,25.27932,51.52245,high
1318,Romania,1860,8568954,1413,35.7,europe,FALSE,FALSE,46,25,upper_mid
1319,Russia,1860,44966686,1896,29.57,europe,FALSE,FALSE,60,100,upper_mid
1320,Rwanda,1860,1197896,465,31.8,africa,FALSE,TRUE,-2,30,low
1321,St. Kitts and Nevis,1860,23321,1529,NA,americas,FALSE,TRUE,17.33333,-62.75,high
1322,St. Lucia,1860,27133,1000,28.01,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
1323,St. Vincent and the Grenadines,1860,32213,1100,25.99,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
1324,Samoa,1860,43780,1608,25.4,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
1325,San Marino,1860,7126,1652,NA,europe,FALSE,FALSE,43.93667,12.44639,high
1326,Sao Tome and Principe,1860,30707,950,31,africa,FALSE,TRUE,1,7,lower_mid
1327,Saudi Arabia,1860,2284384,901,32.1,asia,FALSE,TRUE,25,45,high
1328,Senegal,1860,1326818,605,25.2,africa,FALSE,TRUE,14.5,-14.25,low
1329,Serbia,1860,3055165,1809,35.5,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
1330,Seychelles,1860,14379,1004,37,africa,FALSE,TRUE,-4.58333,55.66667,high
1331,Sierra Leone,1860,1050455,893,25.1,africa,FALSE,TRUE,8.5,-11.5,low
1332,Singapore,1860,69094,1119,34,asia,FALSE,TRUE,1.28967,103.85007,high
1333,Slovak Republic,1860,2475264,1900,36.4,europe,TRUE,FALSE,48.66667,19.5,high
1334,Slovenia,1860,668599,1877,36.6,europe,FALSE,FALSE,46.08333,15,high
1335,Solomon Islands,1860,66648,419,25.1,asia,FALSE,TRUE,-8,159,lower_mid
1336,Somalia,1860,1285806,735,29.4,africa,FALSE,TRUE,6,48,low
1337,South Africa,1860,2308794,1625,33.5,africa,FALSE,TRUE,-29,24,upper_mid
1338,Spain,1860,15609406,1877,29.5,europe,TRUE,FALSE,40,-4,high
1339,Sri Lanka,1860,2488974,1141,32.6,asia,FALSE,TRUE,7.75,80.75,lower_mid
1340,Sudan,1860,4739409,631,31.4,africa,FALSE,TRUE,16,30,lower_mid
1341,Suriname,1860,109079,2149,32.9,americas,FALSE,TRUE,4,-56,upper_mid
1342,Swaziland,1860,86296,596,32.3,africa,FALSE,TRUE,-26.5,31.5,lower_mid
1343,Sweden,1860,3809535,2028,48.47,europe,TRUE,FALSE,62,15,high
1344,Switzerland,1860,2511572,4359,38,europe,TRUE,FALSE,47.00016,8.01427,high
